datetime,S,sigma,K,expiry,T_years,contracts,shares,opt_price_straddle,opt_value,delta_opt,gamma_opt,vega_1pct_opt,theta_day_opt,cash,equity
2022-05-20,389.63,0.31393693076001317,414.0,2022-06-01,0.03287671232876712,1.0,0.0,27.724711820220058,2772.471182022006,-70.0422190593906,2.100558982739786,32.91322566197981,-43.05282102389019,97433.09816398707,100205.56934600908
2022-05-23,396.92,0.3114139489653542,414.0,2022-06-01,0.024657534246575342,1.0,0.0,21.349177021543113,2134.9177021543114,-59.747545777841715,2.8957000396895762,35.03057324022874,-60.605606373664976,97433.09816398707,99568.01586614139
2022-05-24,393.89,0.31214209221687794,414.0,2022-06-01,0.021917808219178082,1.0,0.0,22.786426757474537,2278.6426757474537,-70.83104457266884,2.514134200360524,26.686266932539997,-52.061919961132,97433.09816398707,99711.74083973453
2022-05-25,397.37,0.30644747022641766,414.0,2022-06-01,0.019178082191780823,1.0,0.0,19.687994627398282,1968.7994627398282,-65.52614365386944,3.0278369984258418,28.098546840980788,-61.50520426040759,97433.09816398707,99401.8976267269
2022-05-26,405.31,0.29920750486701564,414.0,2022-06-01,0.01643835616438356,1.0,0.0,14.407491864587826,1440.7491864587826,-40.65252868755414,4.45015215205598,35.95674468349635,-89.6543988324106,97433.09816398707,98873.84735044585
2022-05-27,415.26,0.28298201275382606,414.0,2022-06-01,0.0136986301369863,1.0,0.0,11.002745542618669,1100.2745542618668,8.625154351786529,5.767334158540035,38.552388117639005,-109.09632385996173,97433.09816398707,98533.37271824894
2022-05-31,412.93,0.28578591213869264,414.0,2022-06-01,0.0027397260273972603,1.0,0.0,5.008458679434966,500.8458679434966,-13.146729391201205,12.74148077811007,17.01064290075868,-243.0701048729448,97433.09816398707,97933.94403193057
2022-06-01,409.59,0.2830514286030502,410.0,2022-07-01,0.0821917808219178,1.0,0.0,26.527730975353904,2652.7730975353907,2.253315910370807,2.3995949315734775,93.65487041292467,-44.18190811001978,95221.32506645168,97874.09816398707
2022-06-02,417.39,0.2724636189453432,410.0,2022-07-01,0.07945205479452055,1.0,0.0,26.026145497303105,2602.6145497303105,21.361098442778093,2.399325197910195,90.48713731529497,-42.507677415395634,95221.32506645168,97823.93961618199
2022-06-03,410.54,0.26401098565662384,410.0,2022-07-01,0.07671232876712329,1.0,0.0,23.93525023595049,2393.525023595049,4.35121274681407,2.6538939555666357,90.5902976603551,-42.70863174328089,95221.32506645168,97614.85009004673
2022-06-06,411.79,0.2654743566797618,410.0,2022-07-01,0.0684931506849315,1.0,0.0,22.818230732550006,2281.8230732550005,7.762320329288136,2.775596879177681,85.58106833013053,-45.43915811781629,95221.32506645168,97503.14813970668
2022-06-07,415.74,0.2489343445829268,410.0,2022-07-01,0.06575342465753424,1.0,0.0,21.520936210145692,2152.093621014569,19.719475822907583,2.91429232714334,82.44796340763463,-42.758603610576365,95221.32506645168,97373.41868746626
2022-06-08,411.22,0.2502074615086879,410.0,2022-07-01,0.06301369863013699,1.0,0.0,20.596876286941836,2059.6876286941833,6.273657894491386,3.0796602765647862,82.1081934920768,-44.66104926677543,95221.32506645168,97281.01269514587
2022-06-09,401.44,0.26636111840841936,410.0,2022-07-01,0.06027397260273973,1.0,0.0,22.25708862516865,2225.708862516865,-22.81456861919573,2.914257108250561,75.39973135571373,-45.64444720818699,95221.32506645168,97447.03392896855
2022-06-10,389.8,0.28457625181353413,410.0,2022-07-01,0.057534246575342465,1.0,0.0,27.478576098712537,2747.8576098712538,-51.98358772744327,2.337171133681079,58.14324529594083,-39.395682891889855,95221.32506645168,97969.18267632293
2022-06-13,375.0,0.3283727742316999,410.0,2022-07-01,0.049315068493150684,1.0,0.0,38.054342308968764,3805.434230896876,-76.48494567461677,1.4421065410399831,32.840265903371055,-29.95513672554626,95221.32506645168,99026.75929734856
2022-06-14,373.87,0.32039050879688447,410.0,2022-07-01,0.04657534246575343,1.0,0.0,38.42041043794941,3842.041043794941,-80.62536506715006,1.3265459924964185,27.66936847693095,-26.07353836591877,95221.32506645168,99063.36611024663
2022-06-15,379.2,0.2997456024270462,410.0,2022-07-01,0.043835616438356165,1.0,0.0,33.33232880047554,3333.232880047554,-77.486501722055,1.6066036434300177,30.354657943827927,-28.433360099498834,95221.32506645168,98554.55794649923
2022-06-16,366.65,0.3152281613539015,410.0,2022-07-01,0.0410958904109589,1.0,0.0,44.15369032198314,4415.369032198314,-91.39791383570146,0.7801262136296332,13.586001347821233,-14.275634083417717,95221.32506645168,99636.69409865
2022-06-17,365.86,0.30424155769406713,410.0,2022-07-01,0.038356164383561646,1.0,0.0,44.63478140959812,4463.478140959812,-94.01468375176324,0.6229786892730845,9.730983987686315,-10.57346330824896,95221.32506645168,99684.80320741149
2022-06-21,375.07,0.30511269873600977,410.0,2022-07-01,0.0273972602739726,1.0,0.0,35.54987862149281,3554.9878621492808,-91.77741325310338,0.9303660422198079,10.940720573743372,-16.690763901857128,95221.32506645168,98776.31292860096
2022-06-22,374.39,0.29386061414912445,410.0,2022-07-01,0.024657534246575342,1.0,0.0,35.94336578832016,3594.3365788320157,-94.83402154119953,0.6953712786096884,7.062464144855913,-11.529889172297391,95221.32506645168,98815.6616452837
2022-06-23,378.06,0.2955423170877284,410.0,2022-07-01,0.021917808219178082,1.0,0.0,32.36913930624,3236.913930624,-93.30132369634741,0.9010626749572906,8.342443164688222,-15.409656144153988,95221.32506645168,98458.23899707568
2022-06-24,390.08,0.2928269766719389,410.0,2022-07-01,0.019178082191780823,1.0,0.0,21.636734707815762,2163.6734707815763,-77.29157678216265,2.4319126591269384,20.781246816082383,-43.466497690191154,95221.32506645168,97384.99853723326
2022-06-27,388.59,0.287418073051921,410.0,2022-07-01,0.010958904109589041,1.0,0.0,21.768260209905698,2176.8260209905698,-92.28478800782287,1.431216818995165,6.807221337755612,-24.456480496695477,95221.32506645168,97398.15108744225
2022-06-28,380.65,0.29200419181404,410.0,2022-07-01,0.00821917808219178,1.0,0.0,29.365613086859316,2936.5613086859316,-99.4770094425314,0.16042016216017374,0.5578636903979178,-2.7149756009506967,95221.32506645168,98157.88637513762
2022-06-29,380.34,0.2908888250884252,410.0,2022-07-01,0.005479452054794521,1.0,0.0,29.66104572394889,2966.104572394889,-99.94921550541906,0.02312557783492635,0.05332130454797524,-0.3877642908035655,95221.32506645168,98187.42963884657
2022-06-30,377.25,0.29419135330486834,410.0,2022-07-01,0.0027397260273972603,1.0,0.0,32.75000006784052,3275.000006784052,-99.99999328174476,6.444949823281919e-06,7.392904175209841e-06,-0.00010874642420790973,95221.32506645168,98496.32507323573
2022-07-01,381.24,0.2843184062409727,381.0,2022-07-29,0.07671232876712329,1.0,0.0,23.940931090139458,2394.0931090139457,3.7782093541829376,2.654708067593302,84.15575765103847,-42.72684087740144,95703.23195743773,98097.32506645168
2022-07-05,381.96,0.28330254705159297,381.0,2022-07-29,0.06575342465753424,1.0,0.0,22.12006358834256,2212.006358834256,5.657343184038455,2.8682631005662875,77.95134472954597,-46.007946891619035,95703.23195743773,97915.23831627199
2022-07-06,383.25,0.2784830884583922,381.0,2022-07-29,0.06301369863013699,1.0,0.0,21.38502181424576,2138.502181424576,9.486900759893185,2.957039588163558,76.21759910926724,-46.14198346702682,95703.23195743773,97841.7341388623
2022-07-07,388.99,0.27607099355136633,381.0,2022-07-29,0.06027397260273973,1.0,0.0,21.783964786481192,2178.3964786481192,26.621902534519304,2.856267646450639,71.91613992844316,-45.1226368236918,95703.23195743773,97881.62843608586
2022-07-08,388.67,0.26692682602550377,381.0,2022-07-29,0.057534246575342465,1.0,0.0,20.600467597999767,2060.046759799977,26.863728023509935,3.022802308804287,70.12783614851384,-44.569049331331875,95703.23195743773,97763.27871723771
2022-07-11,384.23,0.2726317453151201,381.0,2022-07-29,0.049315068493150684,1.0,0.0,18.65930299265608,1865.930299265608,13.476044329092463,3.3808702978937357,67.10689057441483,-50.82074638881527,95703.23195743773,97569.16225670333
2022-07-12,380.83,0.2725638600243353,381.0,2022-07-29,0.04657534246575343,1.0,0.0,17.875752065532538,1787.5752065532538,1.7411940018917438,3.560895111206772,65.56103707784072,-52.55755686216128,95703.23195743773,97490.80716399099
2022-07-13,378.83,0.2545602200604642,381.0,2022-07-29,0.043835616438356165,1.0,0.0,16.246622609207577,1624.6622609207577,-6.417687763991609,3.9389793857490383,63.079768657167136,-50.179999346036375,95703.23195743773,97327.89421835849
2022-07-14,377.91,0.2519970546182896,381.0,2022-07-29,0.0410958904109589,1.0,0.0,15.660949809032104,1566.0949809032104,-10.648979758516152,4.096055535758171,60.58100361388017,-50.8874482550592,95703.23195743773,97269.32693834095
2022-07-15,385.13,0.24067910537658496,381.0,2022-07-29,0.038356164383561646,1.0,0.0,14.780624423090188,1478.062442309019,19.919049385475507,4.257495643110969,58.296498633724184,-50.109818349114434,95703.23195743773,97181.29439974675
2022-07-18,381.95,0.23348378428913674,381.0,2022-07-29,0.030136986301369864,1.0,0.0,12.359520133365493,1235.9520133365493,6.511980166708353,5.136617800428773,52.72867103489217,-55.96040751710735,95703.23195743773,96939.18397077428
2022-07-19,392.27,0.23550206522418246,381.0,2022-07-29,0.0273972602739726,1.0,0.0,15.237661317846985,1523.7661317846985,55.711127911125004,3.887346870887127,38.594493096535885,-45.445414152573264,95703.23195743773,97226.99808922243
2022-07-20,394.77,0.22600831296747345,381.0,2022-07-29,0.024657534246575342,1.0,0.0,16.06143870677831,1606.143870677831,69.13948141182954,3.3915176176457615,29.454823127542685,-36.983527132284685,95703.23195743773,97309.37582811556
2022-07-21,398.79,0.22178582617795073,381.0,2022-07-29,0.021917808219178082,1.0,0.0,18.749677592489974,1874.9677592489975,84.03584366566537,2.2668832087555884,17.524618603814556,-24.2919500968781,95703.23195743773,97578.19971668674
2022-07-22,395.09,0.22249685292919105,381.0,2022-07-29,0.019178082191780823,1.0,0.0,15.491333874950584,1549.1333874950583,76.75071947785143,3.2133964341851105,21.403531224898995,-34.01584527936929,95703.23195743773,97252.3653449328
2022-07-25,395.57,0.21240166478597736,381.0,2022-07-29,0.010958904109589041,1.0,0.0,14.895224440047784,1489.5224440047784,91.06634189288809,2.142525081316881,7.80364766125469,-20.718846933171182,95703.23195743773,97192.75440144251
2022-07-26,390.89,0.22233836822328298,381.0,2022-07-29,0.00821917808219178,1.0,0.0,10.642539645526014,1064.2539645526015,79.99577513479564,4.455401063266782,12.440525585373122,-46.10010264153104,95703.23195743773,96767.48592199033
2022-07-27,401.04,0.21500653693119307,381.0,2022-07-29,0.005479452054794521,1.0,0.0,20.042132730650874,2004.2132730650874,99.87570257573543,0.06809207272369891,0.12902109780787394,-0.693509485768293,95703.23195743773,97707.44523050282
2022-07-28,406.07,0.2106143987081453,381.0,2022-07-29,0.0027397260273972603,1.0,0.0,25.070000005289135,2507.0000005289135,99.99999927985009,9.571774338994233e-07,9.107296090484787e-07,-9.59063844977248e-06,95703.23195743773,98210.23195796665
2022-07-29,411.99,0.2041865844323229,412.0,2022-08-26,0.07671232876712329,1.0,0.0,18.588055592337128,1858.8055592337128,2.2216283368724943,3.423144275629228,91.01037936624613,-33.184104483363846,96943.42639820401,98802.23195743773
2022-08-01,410.77,0.21335530551000048,411.0,2022-08-31,0.0821917808219178,1.0,0.0,20.050650704260335,2005.0650704260333,1.709901857437085,3.174855460633553,93.9405787538626,-33.40453479969436,96773.55104634134,98778.61611676737
2022-08-02,408.06,0.22127451874179888,411.0,2022-08-31,0.07945205479452055,1.0,0.0,20.511745071737863,2051.1745071737864,-6.687639752594482,3.1239419436009674,91.45080715573775,-34.88919541712917,96773.55104634134,98824.72555351512
2022-08-03,414.45,0.21131343066507385,411.0,2022-08-31,0.07671232876712329,1.0,0.0,19.466904705130844,1946.6904705130844,13.663143411605482,3.2409892829434503,90.24313012428249,-34.05283110806573,96773.55104634134,98720.24151685442
2022-08-04,414.17,0.20676028817366332,411.0,2022-08-31,0.07397260273972603,1.0,0.0,18.68212934010768,1868.2129340107679,13.085689270680973,3.379598631749102,88.66667650731877,-33.94953256676707,96773.55104634134,98641.7639803521
2022-08-05,413.47,0.2051233681709807,411.0,2022-08-31,0.07123287671232877,1.0,0.0,18.11240583287025,1811.2405832870252,10.88259085228309,3.492012736785096,87.2287099984768,-34.40893614634089,96773.55104634134,98584.79162962837
2022-08-08,412.99,0.20320356954324714,411.0,2022-08-31,0.06301369863013699,1.0,0.0,16.841260211388374,1684.1260211388374,9.5672580291861,3.760231066410907,82.12207404542198,-36.27717083548824,96773.55104634134,98457.67706748018
2022-08-09,411.35,0.20466689144632444,411.0,2022-08-31,0.06027397260273973,1.0,0.0,16.48526289035351,1648.526289035351,3.355251263833625,3.8568419113959793,80.50674185904504,-37.44787408355098,96773.55104634134,98422.07733537669
2022-08-10,419.99,0.1948782373494385,411.0,2022-08-31,0.057534246575342465,1.0,0.0,17.125739871387935,1712.5739871387937,37.32235023582553,3.6110081088150574,71.41610111047353,-33.13677119709133,96773.55104634134,98486.12503348013
2022-08-11,419.99,0.19720269819087424,411.0,2022-08-31,0.0547945205479452,1.0,0.0,16.952567335686666,1695.2567335686667,37.71520059358695,3.646658038286584,69.50610043406492,-34.266976365808745,96773.55104634134,98468.80777991
2022-08-12,427.1,0.19242505893435718,411.0,2022-08-31,0.052054794520547946,1.0,0.0,19.964866631843606,1996.4866631843606,63.037708052496846,2.8453111977213585,51.988978057495196,-26.32626885960662,96773.55104634134,98770.0377095257
2022-08-15,428.86,0.19224815718060356,411.0,2022-08-31,0.043835616438356165,1.0,0.0,20.383877846338812,2038.3877846338812,71.8488041702519,2.588252084832741,40.11686238730612,-24.101227705710844,96773.55104634134,98811.93883097522
2022-08-16,429.7,0.18375645856918216,411.0,2022-08-31,0.0410958904109589,1.0,0.0,20.476494492000327,2047.6494492000327,77.48911277319858,2.3883628855857397,33.302131248199245,-20.398272336583968,96773.55104634134,98821.20049554137
2022-08-17,426.65,0.1869937379266527,411.0,2022-08-31,0.038356164383561646,1.0,0.0,18.107199902073482,1810.7199902073482,70.10796719855499,2.9772875329267974,38.87107156723448,-25.959453462755732,96773.55104634134,98584.27103654869
2022-08-18,427.89,0.1843118603284643,411.0,2022-08-31,0.03561643835616438,1.0,0.0,18.673336368305982,1867.3336368305982,76.00834061488682,2.6873907876133685,32.2997282462593,-22.897011542968837,96773.55104634134,98640.88468317194
2022-08-19,422.14,0.19250285065096212,411.0,2022-08-31,0.03287671232876712,1.0,0.0,14.848102022121907,1484.8102022121907,56.675537660787924,3.9833638322390925,44.92504637225494,-36.03416455119058,96773.55104634134,98258.36124855353
2022-08-22,413.35,0.21989939410561715,411.0,2022-08-31,0.024657534246575342,1.0,0.0,11.509734353762354,1150.9734353762356,14.47161498470409,5.497944409037553,50.934248864313034,-62.22450258048422,96773.55104634134,97924.52448171757
2022-08-23,412.35,0.21921331488670465,411.0,2022-08-31,0.021917808219178082,1.0,0.0,10.713968455100115,1071.3968455100116,9.335528534137843,5.921370275532193,48.374698249044215,-66.27736224885656,96773.55104634134,97844.94789185135
2022-08-24,413.67,0.20314991739292804,411.0,2022-08-31,0.019178082191780823,1.0,0.0,9.49946716446766,949.946716446766,19.29502131747778,6.65447713193168,44.36534010864129,-64.37725127271169,96773.55104634134,97723.4977627881
2022-08-25,419.51,0.19748775498331395,411.0,2022-08-31,0.01643835616438356,1.0,0.0,10.995976673586881,1099.597667358688,58.895450629555214,5.357790932842969,30.610396642003018,-50.37648759981623,96773.55104634134,97873.14871370002
2022-08-26,405.31,0.23471864213980048,411.0,2022-08-31,0.0136986301369863,1.0,0.0,10.073912731458392,1007.3912731458392,-37.85041041165872,6.3435513159339525,33.50671250883417,-78.64650062642227,96773.55104634134,97780.94231948718
2022-08-29,402.63,0.23899010180163843,411.0,2022-08-31,0.005479452054794521,1.0,0.0,9.240609235010474,924.0609235010475,-75.1580352594471,5.754512568405657,12.216248277928496,-72.98906048940553,96773.55104634134,97697.61196984239
2022-08-30,398.21,0.2398709224722647,411.0,2022-08-31,0.0027397260273972603,1.0,0.0,12.809256026404764,1280.9256026404764,-98.79833843274737,0.6809913759865931,0.7096605719473628,-8.511346801760446,96773.55104634134,98054.47664898181
2022-08-31,395.18,0.23433292645337034,395.0,2022-09-30,0.0821917808219178,1.0,0.0,21.174439739527998,2117.4439739527998,3.2203551576485188,3.0029193125450067,90.32236139139629,-35.275838781708,96238.10707238854,98355.55104634134
2022-09-01,396.42,0.2328311070912335,396.0,2022-09-30,0.07945205479452055,1.0,0.0,20.746161591828468,2074.616159182847,3.905399270697152,3.0631641945610304,89.04868856201574,-35.74707714295962,96238.31394896112,98312.93010814396
2022-09-02,392.24,0.23629427418378943,396.0,2022-09-30,0.07671232876712329,1.0,0.0,20.79491071221301,2079.491071221301,-9.000886987426693,3.0883549278865567,86.12898536190006,-36.34247514692214,96238.31394896112,98317.80502018242
2022-09-06,390.76,0.2417983615026666,396.0,2022-09-30,0.06575342465753424,1.0,0.0,19.905046415489664,1990.5046415489664,-14.585898233906459,3.2380136053245994,78.60869779533662,-39.59886318077224,96238.31394896112,98228.81859051008
2022-09-07,397.78,0.2332734296595699,396.0,2022-09-30,0.06301369863013699,1.0,0.0,18.595242619400466,1859.5242619400465,8.43129283542648,3.4062817170699136,79.22581152747293,-40.176688636035415,96238.31394896112,98097.83821090117
2022-09-08,400.38,0.22133952127969425,396.0,2022-09-30,0.06027397260273973,1.0,0.0,17.614764235262015,1761.4764235262014,18.159375637275232,3.5718820535358726,76.38896800009091,-38.427040018613646,96238.31394896112,97999.79037248732
2022-09-09,406.6,0.2203124252695209,396.0,2022-09-30,0.057534246575342465,1.0,0.0,18.98862697075596,1898.8626970755959,40.131707699197186,3.233132718526298,67.75224694591738,-35.539671052653695,96238.31394896112,98137.17664603672
2022-09-12,410.97,0.22435549524983084,396.0,2022-09-30,0.049315068493150684,1.0,0.0,20.289635438055072,2028.9635438055072,55.850648737717215,2.8977834342724695,54.15050587740863,-33.74712101154135,96238.31394896112,98267.27749276663
2022-09-13,393.1,0.26408903982590753,396.0,2022-09-30,0.04657534246575343,1.0,0.0,18.088493891956148,1808.8493891956148,-8.00266944840482,3.543372376785483,67.34871553505235,-52.31193417400046,96238.31394896112,98047.16333815674
2022-09-14,394.6,0.257709862111184,396.0,2022-09-30,0.043835616438356165,1.0,0.0,17.05268533671199,1705.2685336711988,-3.0838504218944127,3.744672455923576,65.86977118882692,-53.04778015739947,96238.31394896112,97943.58248263232
2022-09-15,390.12,0.25881240474823686,396.0,2022-09-30,0.0410958904109589,1.0,0.0,17.11668130083666,1711.668130083666,-20.428467602450436,3.769665187779499,61.021473812440576,-52.64371459559768,96238.31394896112,97949.98207904478
2022-09-16,385.56,0.25886496685895116,396.0,2022-09-30,0.038356164383561646,1.0,0.0,17.950563136934804,1795.0563136934804,-38.408057666645774,3.599260577158053,53.12582456189241,-49.115767194888335,96238.31394896112,98033.3702626546
2022-09-19,388.55,0.25641406637645486,396.0,2022-09-30,0.030136986301369864,1.0,0.0,15.180025896804608,1518.002589680461,-31.408740797507402,4.250968000252183,49.59333669737197,-57.80195058068095,96238.31394896112,97756.31653864158
2022-09-20,384.09,0.262333103195062,396.0,2022-09-30,0.0273972602739726,1.0,0.0,16.721753471100257,1672.1753471100258,-50.4484339379456,3.7925346480171376,40.21201072674297,-52.744707798298016,96238.31394896112,97910.48929607114
2022-09-21,377.39,0.2692260694556768,396.0,2022-09-30,0.024657534246575342,1.0,0.0,20.686682675686455,2068.6682675686457,-73.62015740909568,2.6785709412177923,25.325071786771037,-37.87871964352901,96238.31394896112,98306.98221652977
2022-09-22,374.22,0.2648728051179831,396.0,2022-09-30,0.021917808219178082,1.0,0.0,22.787012719454157,2278.7012719454156,-84.52686407001329,1.9754187196205892,16.060077891655705,-26.586736759850943,96238.31394896112,98517.01522090654
2022-09-23,367.95,0.2774231337943955,396.0,2022-09-30,0.019178082191780823,1.0,0.0,28.363996711166635,2836.3996711166637,-94.16494373454599,0.9406428438160332,6.775638376723885,-13.42656308520222,96238.31394896112,99074.71362007779
2022-09-26,364.31,0.2824217033069918,396.0,2022-09-30,0.010958904109589041,1.0,0.0,31.705915310687736,3170.5915310687737,-99.49901926803835,0.1443638605835844,0.5930152572307676,-2.093504737926841,96238.31394896112,99408.90548002989
2022-09-27,363.38,0.2845235529033459,396.0,2022-09-30,0.00821917808219178,1.0,0.0,32.622198945213626,3262.2198945213627,-99.90990277122597,0.03442860800541145,0.10631342718583935,-0.5041445670707697,96238.31394896112,99500.53384348248
2022-09-28,370.53,0.276054021568031,396.0,2022-09-30,0.005479452054794521,1.0,0.0,25.47237648514802,2547.237648514802,-99.88176527448478,0.05480981151397362,0.11382463622265247,-0.7855437145695344,96238.31394896112,98785.55159747592
2022-09-29,362.79,0.2891049300689651,396.0,2022-09-30,0.0027397260273972603,1.0,0.0,33.21000000667955,3321.000000667955,-99.99999925593318,8.056914008900278e-07,8.399278407672657e-07,-1.214136398339986e-05,96238.31394896112,99559.31394962908
2022-09-30,357.18,0.28838333172165975,357.0,2022-10-28,0.07671232876712329,1.0,0.0,22.751691920208486,2275.1691920208486,3.6887146958400843,2.7937384535010943,78.84884449658757,-40.60480799701603,97845.14475694027,100120.31394896112
2022-10-03,366.61,0.2883280084523103,367.0,2022-11-02,0.0821917808219178,1.0,0.0,24.187367822334778,2418.7367822334777,2.2711067758602432,2.631835530934696,83.82674104318592,-40.28266216671557,97737.71216620583,100156.44894843931
2022-10-04,377.97,0.29239540899703387,367.0,2022-11-02,0.07945205479452055,1.0,0.0,26.03393494242445,2603.3934942424453,30.978937321986415,2.3657244552052803,78.51533778139597,-39.581938453675065,97737.71216620583,100341.10566044827
2022-10-05,377.09,0.28563159070165334,367.0,2022-11-02,0.07671232876712329,1.0,0.0,24.84356974792462,2484.356974792462,29.782742423775193,2.4860199004013666,77.4579568742256,-39.50792756158057,97737.71216620583,100222.0691409983
2022-10-06,373.2,0.29708569559693426,367.0,2022-11-02,0.07397260273972603,1.0,0.0,24.364408635910024,2436.440863591002,19.565836529800862,2.5659881215994167,78.53993778278961,-43.20942971914813,97737.71216620583,100174.15302979684
2022-10-07,362.79,0.30360509796606017,367.0,2022-11-02,0.07123287671232877,1.0,0.0,23.823686362761862,2382.3686362761864,-8.114130191209213,2.700113017962281,76.85676510765265,-44.873280192044916,97737.71216620583,100120.08080248201
2022-10-10,360.02,0.30752687543337043,367.0,2022-11-02,0.06301369863013699,1.0,0.0,23.07317841986162,2307.317841986162,-16.644553141742602,2.808170327497385,70.53338852292866,-47.1541577960526,97737.71216620583,100045.030008192
2022-10-11,357.74,0.29944130892118254,367.0,2022-11-02,0.06027397260273973,1.0,0.0,22.521126486638906,2252.1126486638905,-24.409541826580387,2.8907577970011458,66.77105525013029,-45.44093677760821,97737.71216620583,99989.82481486973
2022-10-12,356.56,0.2982832011845377,367.0,2022-11-02,0.057534246575342465,1.0,0.0,22.304766540976402,2230.47665409764,-28.68192448611142,2.923306508385839,63.78151359087103,-45.29750964352407,97737.71216620583,99968.18882030348
2022-10-13,365.97,0.297483191638652,367.0,2022-11-02,0.0547945205479452,1.0,0.0,20.374778872764836,2037.4778872764837,-0.4421970963422339,3.1308114091859496,68.35140455926471,-50.83348495318695,97737.71216620583,99775.19005348232
2022-10-14,357.63,0.3010715198287116,367.0,2022-11-02,0.052054794520547946,1.0,0.0,21.243878893629287,2124.3878893629285,-26.777349177155397,3.0632547112639625,61.401843011731025,-48.64827946269952,97737.71216620583,99862.10005556876
2022-10-17,366.82,0.30379888421891493,367.0,2022-11-02,0.043835616438356165,1.0,0.0,18.618258294064816,1861.8258294064817,1.9219419519225733,3.418702437314479,61.260509901129836,-58.15898298326574,97737.71216620583,99599.53799561232
2022-10-18,371.13,0.29958305441637256,367.0,2022-11-02,0.0410958904109589,1.0,0.0,18.183632990585323,1818.3632990585324,16.994241064979647,3.459351234886708,58.662750429900804,-58.58121984751684,97737.71216620583,99556.07546526437
2022-10-19,368.5,0.2990435091545155,367.0,2022-11-02,0.038356164383561646,1.0,0.0,17.22399476744266,1722.3994767442662,7.8804558158114935,3.678963151970733,57.302025549043954,-61.19928143517074,97737.71216620583,99460.1116429501
2022-10-20,365.41,0.29436155409965586,367.0,2022-11-02,0.03561643835616438,1.0,0.0,16.279393711905925,1627.9393711905925,-4.018078822464188,3.925564713062662,54.95340064163835,-62.21603236897574,97737.71216620583,99365.65153739642
2022-10-21,374.29,0.2954125809394408,367.0,2022-11-02,0.03287671232876712,1.0,0.0,16.894412593457787,1689.4412593457787,30.641038196905313,3.6825748153369156,50.10549945173774,-61.67414546790659,97737.71216620583,99427.15342555162
2022-10-24,378.87,0.2962538738404135,367.0,2022-11-02,0.024657534246575342,1.0,0.0,16.959755206030337,1695.9755206030336,52.07509355757085,3.524627591550653,36.957905912262746,-60.82734886409645,97737.71216620583,99433.68768680887
2022-10-25,384.92,0.2893131698621576,367.0,2022-11-02,0.021917808219178082,1.0,0.0,20.072638442744342,2007.2638442744342,74.3397797669404,2.542933994962297,23.891387271350123,-43.20058114924191,97737.71216620583,99744.97601048027
2022-10-26,382.02,0.2803994058161369,367.0,2022-11-02,0.019178082191780823,1.0,0.0,17.294190082797762,1729.419008279776,70.73744147956262,3.0915997428934525,24.262621742476536,-48.5944622866579,97737.71216620583,99467.1311744856
2022-10-27,379.98,0.2766347398404732,367.0,2022-11-02,0.01643835616438356,1.0,0.0,15.27235208848581,1527.2352088485811,68.15669357879204,3.5991606705439176,23.631310969545694,-54.47701301791328,97737.71216620583,99264.94737505441
2022-10-28,389.02,0.26728998288563993,367.0,2022-11-02,0.0136986301369863,1.0,0.0,22.307825615887403,2230.7825615887405,93.96495988491895,1.1235962584581,6.226069530923303,-16.641660183652945,97737.71216620583,99968.49472779458
2022-10-31,386.21,0.264265916248259,367.0,2022-11-02,0.005479452054794521,1.0,0.0,19.231010997830975,1923.1010997830974,99.11524685002516,0.343179376806317,0.7412189180291198,-4.896972412837712,97737.71216620583,99660.81326598894
2022-11-01,384.52,0.2558503732529233,385.0,2022-12-01,0.0821917808219178,1.0,0.0,22.516229035600816,2251.622903560082,1.5691059227844972,2.8283743265036283,87.94055433541455,-37.49937275130799,97238.15239228256,99489.77529584264
2022-11-02,374.87,0.262798395470876,385.0,2022-12-01,0.07945205479452055,1.0,0.0,23.88864094287041,2388.864094287041,-25.324354126463746,2.7273487924454933,80.02577657401842,-36.259733930970434,97238.15239228256,99627.0164865696
2022-11-03,371.01,0.2594345985540746,385.0,2022-12-01,0.07671232876712329,1.0,0.0,24.478468247863603,2447.8468247863602,-36.81988321345212,2.66827927448961,73.09633032810599,-33.86378056151466,97238.15239228256,99685.99921706892
2022-11-04,376.35,0.24820080126150404,385.0,2022-12-01,0.07397260273972603,1.0,0.0,21.64996245749657,2164.996245749657,-23.801011952406228,2.9997889943380973,78.0097034721738,-35.85568686660347,97238.15239228256,99403.14863803222
2022-11-07,379.95,0.24651655657248153,385.0,2022-12-01,0.06575342465753424,1.0,0.0,19.706587217327183,1970.6587217327183,-14.070366349116249,3.2702771268248916,76.5247508830534,-39.30128766720268,97238.15239228256,99208.81111401528
2022-11-08,382.0,0.2527914990299607,385.0,2022-12-01,0.06301369863013699,1.0,0.0,19.561166926320908,1956.1166926320907,-7.29423242031984,3.277757758671026,76.19053386701856,-41.870259278557825,97238.15239228256,99194.26908491465
2022-11-09,374.13,0.2615080012071535,385.0,2022-12-01,0.06027397260273973,1.0,0.0,21.34224446903619,2134.2244469036186,-32.11182859320236,3.0489572647370404,67.26841622101561,-39.98006606892876,97238.15239228256,99372.37683918618
2022-11-10,394.69,0.26483924382726953,385.0,2022-12-01,0.057534246575342465,1.0,0.0,21.249134602769658,2124.913460276966,32.7749575298782,2.9098671052660023,69.07074983236166,-43.553917038536106,97238.15239228256,99363.06585255952
