datetime,close,hv,vix,sigma_proxy
2022-11-10,394.69,0.3091481095681738,23.53,0.26483924382726953
2022-11-11,398.51,0.2928674144738563,22.52,0.2522669657895425
2022-11-14,395.12,0.2868918258586823,23.73,0.25713673034347295
2022-11-15,398.49,0.28593943068822364,24.54,0.2616157722752894
2022-11-16,395.45,0.28621623014616643,24.11,0.25914649205846657
2022-11-17,394.24,0.2838720962027739,23.93,0.25712883848110957
2022-11-18,396.03,0.27371422985900157,23.12,0.24820569194360065
2022-11-21,394.59,0.27230763245636436,22.36,0.24308305298254573
2022-11-22,399.9,0.270780265645344,21.29,0.2360521062581376
2022-11-23,402.42,0.26880965906523024,20.42,0.2300438636260921
2022-11-25,402.33,0.26740902167237685,20.5,0.22996360866895071
2022-11-28,395.91,0.26375965315429917,22.21,0.2387638612617197
2022-11-29,395.23,0.26222555418592436,21.89,0.23623022167436974
2022-11-30,407.68,0.2816915380945592,20.58,0.23615661523782366
2022-12-01,407.38,0.26166941379483283,19.84,0.22370776551793314
2022-12-02,406.91,0.25689930836853453,19.06,0.2171197233474138
2022-12-05,399.59,0.26633752304349523,20.75,0.23103500921739809
2022-12-06,393.83,0.2721341645588599,22.17,0.24187366582354397
2022-12-07,393.16,0.27205743006698324,22.68,0.24490297202679331
2022-12-08,396.24,0.2596899178792913,22.29,0.2376159671517165
2022-12-09,393.28,0.18001006601431752,22.83,0.208984026405727
2022-12-12,398.95,0.18411525599841339,25.0,0.22364610239936533
2022-12-13,401.97,0.1830017091845434,22.55,0.20850068367381736
2022-12-14,399.4,0.18240360029492694,21.14,0.1998014401179708
2022-12-15,389.63,0.20121092176841715,22.83,0.21746436870736685
2022-12-16,383.27,0.20873767662060558,22.62,0.21921507064824225
2022-12-19,380.02,0.20894952866325783,22.42,0.21809981146530313
2022-12-20,380.54,0.2092039171247354,21.48,0.21256156684989416
2022-12-21,386.23,0.21068318748652018,20.07,0.20469327499460804
2022-12-22,380.72,0.2129951806090277,21.97,0.21701807224361108
2022-12-23,382.91,0.21498190538380357,20.87,0.21121276215352142
2022-12-27,381.4,0.2090239487720263,21.65,0.2135095795088105
2022-12-28,376.66,0.2124023422278432,22.14,0.2178009368911373
2022-12-29,383.44,0.18873815425957488,21.44,0.20413526170382995
2022-12-30,382.43,0.18854756632184005,21.67,0.20543902652873602
2023-01-03,380.82,0.18842895698560216,22.9,0.21277158279424085
2023-01-04,383.76,0.18370551899351292,22.01,0.20554220759740519
2023-01-05,379.38,0.18126253507663773,22.46,0.20726501403065511
2023-01-06,388.08,0.20112277582459337,21.13,0.20722911032983732
2023-01-09,387.86,0.1986357172846594,21.97,0.21127428691386374
2023-01-10,390.58,0.19907213134720533,20.58,0.2031088525388821
2023-01-11,395.52,0.197457085451009,21.09,0.2055228341804036
2023-01-12,396.96,0.1958450767742771,18.83,0.19131803070971085
2023-01-13,398.5,0.19521637588160323,19.49,0.19502655035264127
2023-01-17,397.77,0.17244989687430193,19.36,0.18513995874972078
2023-01-18,391.49,0.17172749762938846,20.34,0.1907309990517554
2023-01-19,388.64,0.17088460699845373,20.52,0.19147384279938148
2023-01-20,395.88,0.18164033035919122,19.85,0.19175613214367648
2023-01-23,400.63,0.17918022563762134,19.81,0.19053209025504853
2023-01-24,400.2,0.16917386485375144,19.2,0.18286954594150057
2023-01-25,400.35,0.16888180710636977,19.08,0.1820327228425479
2023-01-26,404.75,0.1699194628787147,18.73,0.18034778515148586
2023-01-27,405.68,0.15986388455147293,18.51,0.1750055538205892
2023-01-30,400.59,0.16072706562957387,19.94,0.18393082625182955
2023-01-31,406.48,0.16543747503881914,19.4,0.18257499001552763
2023-02-01,410.8,0.1651493837931776,17.87,0.17327975351727104
2023-02-02,416.78,0.1689678531112337,18.73,0.17996714124449348
2023-02-03,412.35,0.16801718262229381,18.33,0.1771868730489175
2023-02-06,409.83,0.15666308899416134,19.43,0.17924523559766453
2023-02-07,415.19,0.1602362382555989,18.66,0.17605449530223954
2023-02-08,410.65,0.16745424658768168,19.63,0.1847616986350727
2023-02-09,407.09,0.16752627642483925,20.71,0.19127051056993571
2023-02-10,408.04,0.16736384818138775,20.53,0.1901255392725551
2023-02-13,412.83,0.17115265298244853,20.34,0.1905010611929794
2023-02-14,412.64,0.17083868879571912,18.91,0.18179547551828765
2023-02-15,413.98,0.15744994897053252,18.23,0.17235997958821303
2023-02-16,408.28,0.16458809309530295,20.17,0.1868552372381212
2023-02-17,407.26,0.15405453682948594,21.23,0.18900181473179437
2023-02-21,399.09,0.16677987392098115,22.87,0.20393194956839247
2023-02-22,398.54,0.16680478109632532,22.29,0.20046191243853012
2023-02-23,400.66,0.16794743985317054,21.14,0.1940189759412682
2023-02-24,396.38,0.1669203160523051,21.67,0.19678812642092203
2023-02-27,397.73,0.167259287676028,20.95,0.19260371507041119
2023-02-28,396.26,0.16193986429064702,20.7,0.1889759457162588
2023-03-01,394.74,0.1519980857974532,20.58,0.18427923431898124
2023-03-02,397.81,0.14933873448508522,19.59,0.17727549379403407
2023-03-03,404.19,0.1514931099041032,18.49,0.17153724396164127
2023-03-06,404.47,0.1477127049235153,18.61,0.17074508196940613
2023-03-07,398.27,0.15552979170840764,19.59,0.17975191668336304
2023-03-08,398.92,0.14652168689170833,19.11,0.1732686747566833
2023-03-09,391.56,0.1549893808704357,22.61,0.19765575234817429
2023-03-10,385.91,0.1594604993000875,24.8,0.212584199720035
2023-03-13,385.36,0.15845174951529042,26.52,0.22250069980611614
2023-03-14,391.73,0.1649515055103739,23.73,0.2083606022041496
2023-03-15,389.28,0.16523110940713998,26.14,0.22293244376285598
2023-03-16,396.11,0.1792630421219116,22.99,0.20964521684876464
2023-03-17,389.99,0.18083038729431117,25.51,0.22539215491772446
2023-03-20,393.74,0.18565671317068996,24.15,0.21916268526827598
2023-03-21,398.91,0.17898178701897385,21.38,0.1998727148075895
2023-03-22,392.11,0.1890891600282158,22.26,0.20919566401128634
2023-03-23,393.17,0.1881949819866211,22.61,0.21093799279464845
2023-03-24,395.75,0.18625090746395287,21.74,0.2049403629855811
2023-03-27,396.49,0.18595046064159026,20.6,0.1979801842566361
2023-03-28,395.6,0.18565378092663312,19.97,0.19408151237065324
2023-03-29,401.35,0.19196927571630215,19.12,0.19150771028652086
2023-03-30,403.7,0.19117493836051275,19.02,0.1905899753442051
2023-03-31,409.39,0.18927071825678768,18.7,0.18790828730271508
2023-04-03,410.95,0.18960416135213481,18.55,0.18714166454085393
2023-04-04,408.67,0.18144490347258863,19.0,0.18657796138903543
2023-04-05,407.6,0.18196576405010675,19.08,0.18726630562004268
2023-04-06,409.19,0.1665357040824677,18.4,0.1770142816329871
2023-04-10,409.61,0.1545209254508419,18.97,0.17562837018033672
2023-04-11,409.72,0.15399617074963662,19.1,0.17619846829985464
2023-04-12,408.05,0.1475053537309033,19.09,0.1735421414923613
2023-04-13,413.47,0.14912984840465907,17.8,0.16645193936186364
2023-04-14,412.46,0.1401141110118111,17.07,0.15846564440472444
2023-04-17,413.94,0.1237567218970396,16.95,0.15120268875881582
2023-04-18,414.21,0.12148631692506866,16.83,0.14957452677002744
2023-04-19,414.14,0.11521604408094911,16.46,0.14484641763237965
2023-04-20,411.88,0.09527594997710451,17.17,0.14113037999084183
2023-04-21,412.2,0.09545601297933272,16.77,0.1388024051917331
2023-04-24,412.63,0.09425232467323666,16.89,0.13904092986929467
2023-04-25,406.08,0.1140667921835883,18.76,0.15818671687343533
2023-04-26,404.36,0.11508206211515067,18.84,0.15907282484606028
2023-04-27,412.41,0.12435397939195991,17.03,0.151921591756784
2023-04-28,415.93,0.1259732158082137,15.78,0.14506928632328547
2023-05-01,415.51,0.11717204812099892,16.08,0.14334881924839954
2023-05-02,410.84,0.12400735729220735,17.78,0.15628294291688294
2023-05-03,408.02,0.12487935896470324,18.34,0.1599917435858813
2023-05-04,405.13,0.12708663270551449,20.09,0.17137465308220579
2023-05-05,412.63,0.14279615144508376,17.19,0.1602584605780335
2023-05-08,412.74,0.1427787566437339,16.98,0.15899150265749357
2023-05-09,410.93,0.14378340379383264,17.71,0.16377336151753308
2023-05-10,412.85,0.14372086313086707,16.94,0.15912834525234684
2023-05-11,412.13,0.13590620505731857,16.93,0.15594248202292743
2023-05-12,411.59,0.13571290664101715,17.03,0.15646516265640686
2023-05-15,413.01,0.1356641533063496,17.12,0.15698566132253985
2023-05-16,410.25,0.13761382991700555,17.99,0.1629855319668022
2023-05-17,415.23,0.1446537856701934,16.87,0.15908151426807737
2023-05-18,419.23,0.14677786022786826,16.05,0.1550111440911473
2023-05-19,418.62,0.14701338220302562,16.81,0.15966535288121025
2023-05-22,418.79,0.14701524903670785,17.21,0.16206609961468316
2023-05-23,414.09,0.14071136463220926,18.53,0.16746454585288373
2023-05-24,411.09,0.1425983400841225,20.03,0.177219336033649
2023-05-25,414.65,0.12778040483881162,19.14,0.16595216193552464
2023-05-26,420.02,0.13236988377211353,17.46,0.15770795350884542
2023-05-30,420.18,0.13225291622972407,17.46,0.15766116649188963
2023-05-31,417.85,0.12688395010630474,17.94,0.1583935800425219
2023-06-01,421.82,0.12693472836538205,15.65,0.14467389134615283
2023-06-02,427.92,0.130091465247593,14.6,0.1396365860990372
2023-06-05,427.1,0.11708249369896902,14.73,0.1352129974795876
2023-06-06,428.03,0.11696347206031005,13.96,0.13054538882412403
2023-06-07,426.55,0.11635240057089069,13.94,0.13018096022835626
2023-06-08,429.13,0.11688892209844103,13.65,0.1286555688393764
2023-06-09,429.9,0.11608375267783957,13.83,0.12941350107113583
2023-06-12,433.8,0.11783203424435522,15.01,0.13719281369774208
2023-06-13,436.66,0.11863945278556395,14.61,0.1351157811142256
2023-06-14,437.18,0.11346098280573111,13.88,0.12866439312229244
2023-06-15,442.6,0.11372978390958143,14.5,0.13249191356383255
2023-06-16,439.46,0.1166922991492702,14.19,0.13181691965970807
2023-06-20,437.18,0.11904896284667216,13.88,0.13089958513866887
2023-06-21,434.94,0.12173334759386187,13.2,0.12789333903754474
2023-06-22,436.51,0.11138890823791546,12.91,0.12201556329516618
2023-06-23,433.21,0.11176853354463295,13.44,0.12534741341785316
2023-06-26,431.44,0.11182641341817516,14.25,0.13023056536727007
2023-06-27,436.17,0.10948423516127466,13.74,0.12623369406450985
2023-06-28,436.39,0.1094626014703575,13.43,0.124365040588143
2023-06-29,438.11,0.10602234005318548,13.54,0.12364893602127419
2023-06-30,443.28,0.10832288212538038,13.59,0.12486915285015214
2023-07-03,443.79,0.09884789326384374,13.58,0.1210191573055375
2023-07-05,443.13,0.09864384453879874,14.18,0.1245375378155195
2023-07-06,439.66,0.10445681912313369,15.44,0.13442272764925345
2023-07-07,438.55,0.10393750386171403,14.83,0.1305550015446856
2023-07-10,439.66,0.1025972440488108,15.07,0.13145889761952434
2023-07-11,442.46,0.10420105301251671,14.84,0.13072042120500668
2023-07-12,446.02,0.10327662432946853,13.54,0.1225506497317874
2023-07-13,449.56,0.1042684495708067,13.61,0.12336737982832269
2023-07-14,449.28,0.10452801840786344,13.34,0.12185120736314536
2023-07-17,450.84,0.09664640578239661,13.48,0.11953856231295865
2023-07-18,454.19,0.09433947784096139,13.3,0.11753579113638456
2023-07-19,455.2,0.09080409425919117,13.76,0.11888163770367646
2023-07-20,452.18,0.09253627107785745,13.99,0.12095450843114297
2023-07-21,452.18,0.09256308875565131,13.6,0.11862523550226053
2023-07-24,454.2,0.0860692561855485,13.91,0.1178877024742194
2023-07-25,455.44,0.08261547287527161,13.86,0.11620618915010864
2023-07-26,455.51,0.07709737154264651,13.19,0.10997894861705859
2023-07-27,452.49,0.08309842159305744,14.41,0.11969936863722297
2023-07-28,456.92,0.08750736145331525,13.33,0.1149829445813261
2023-07-31,457.79,0.07977524971017552,13.63,0.11369009988407022
2023-08-01,456.48,0.08134076485098499,13.93,0.11611630594039399
2023-08-02,450.13,0.09774395390148126,16.09,0.1356375815605925
2023-08-03,448.84,0.09339774119562987,15.92,0.13287909647825197
2023-08-04,446.81,0.09467424048758473,17.1,0.1404696961950339
2023-08-07,450.71,0.09850120591829124,15.77,0.1340204823673165
2023-08-08,448.75,0.09847000978937488,15.99,0.13532800391574995
2023-08-09,445.75,0.09784288666286264,15.96,0.13489715466514507
2023-08-10,445.91,0.09328556221352058,15.85,0.13241422488540824
2023-08-11,445.65,0.09328445077217024,14.84,0.1263537803088681
2023-08-14,448.11,0.09467699912863156,14.82,0.12679079965145262
2023-08-15,442.89,0.09829206497798812,16.46,0.13807682599119525
2023-08-16,439.64,0.0996698916315184,16.78,0.1405479566526074
2023-08-17,436.29,0.10037910163801289,17.89,0.14749164065520515
2023-08-18,436.5,0.10050728234191869,17.3,0.14400291293676748
2023-08-21,439.34,0.10241205115495301,17.13,0.1437448204619812
2023-08-22,438.15,0.10113185765923205,16.97,0.1422727430636928
2023-08-23,443.03,0.11106773372237667,15.98,0.14030709348895065
2023-08-24,436.89,0.11843960000414999,17.2,0.15057584000166
2023-08-25,439.97,0.11529188184127509,15.68,0.14019675273651003
2023-08-28,442.76,0.11824896582790764,15.08,0.13777958633116305
2023-08-29,449.16,0.13103932059413526,14.45,0.13911572823765408
2023-08-30,451.01,0.12232512480395089,13.88,0.13221004992158036
2023-08-31,450.35,0.12197412059806849,13.57,0.1302096482392274
2023-09-01,451.19,0.12081216964630438,13.82,0.13124486785852174
2023-09-05,449.24,0.11789270387854262,14.01,0.13121708155141704
2023-09-06,446.22,0.11931508196994749,14.45,0.134426032787979
2023-09-07,444.85,0.11740203069577071,14.4,0.1333608122783083
2023-09-08,445.52,0.11753199929238639,13.84,0.13005279971695455
2023-09-11,448.45,0.11980673075609104,13.8,0.1307226923024364
2023-09-12,445.99,0.11985050431896413,14.23,0.13332020172758566
2023-09-13,446.51,0.11194709912403955,13.48,0.12565883964961583
2023-09-14,450.36,0.11157672408064655,12.82,0.12155068963225862
2023-09-15,443.37,0.12301134155770403,13.79,0.13194453662308162
2023-09-18,443.63,0.1230082412389997,14.0,0.1332032964955999
2023-09-19,442.71,0.1215143346046761,14.11,0.13326573384187046
2023-09-20,438.64,0.12584684245834563,15.14,0.14117873698333827
2023-09-21,431.39,0.1320042968005006,17.54,0.15804171872020023
2023-09-22,430.42,0.12341614734735032,17.2,0.1525664589389401
2023-09-25,432.23,0.12144652529989622,16.9,0.14997861011995847
2023-09-26,425.88,0.12779465136971288,18.94,0.16475786054788516
2023-09-27,426.05,0.11293146438581314,18.22,0.15449258575432526
2023-09-28,428.52,0.11440200295224989,17.34,0.14980080118089995
2023-09-29,427.48,0.11433095481070898,17.52,0.15085238192428357
2023-10-02,427.31,0.11343681606135174,17.61,0.1510347264245407
2023-10-03,421.59,0.11963628319972278,19.78,0.1665345132798891
2023-10-04,424.66,0.12432710665404799,18.58,0.1612108426616192
2023-10-05,424.5,0.12452348713537893,18.49,0.16074939485415157
2023-10-06,429.54,0.13376449157593187,17.45,0.15820579663037274
2023-10-09,432.29,0.13362184070011957,17.7,0.15964873628004783
2023-10-10,434.54,0.13511317218358995,17.03,0.156225268873436
2023-10-11,436.32,0.13621437323770402,16.09,0.1510257492950816
2023-10-12,433.66,0.1322091593956664,16.69,0.15302366375826656
2023-10-13,431.5,0.12256863334747653,19.32,0.1649474533389906
2023-10-16,436.04,0.12946940723661063,17.21,0.15504776289464425
2023-10-17,436.02,0.1294176509788999,17.88,0.15904706039155994
2023-10-18,430.21,0.13382200309796558,19.22,0.16884880123918622
2023-10-19,426.43,0.12417021538200351,21.4,0.1780680861528014
2023-10-20,421.19,0.1309796751993545,21.71,0.18265187007974182
2023-10-23,420.46,0.1294919851706557,20.37,0.1740167940682623
2023-10-24,423.63,0.12287411523306142,18.97,0.16296964609322456
2023-10-25,417.55,0.1327288783867797,20.19,0.17423155135471188
2023-10-26,412.55,0.1356883368388055,20.68,0.17835533473552218
2023-10-27,410.68,0.1360049646937002,21.27,0.18202198587748006
2023-10-30,415.59,0.14464361163041645,19.75,0.17635744465216657
2023-10-31,418.2,0.13965139238882365,18.14,0.1647005569555295
2023-11-01,422.66,0.14256689885408785,16.87,0.15824675954163514
2023-11-02,430.76,0.15803652727612555,15.66,0.1571746109104502
2023-11-03,434.69,0.15578766209813907,14.91,0.15177506483925562
2023-11-06,435.69,0.1544446517672056,14.89,0.15111786070688224
2023-11-07,436.93,0.15369966363882556,14.81,0.15033986545553024
2023-11-08,437.25,0.15305554120938905,14.45,0.14792221648375561
2023-11-09,433.84,0.15409714038752886,15.29,0.15337885615501154
2023-11-10,440.61,0.16219098277681954,14.17,0.14989639311072783
2023-11-13,440.19,0.15841402731172916,14.76,0.15192561092469165
2023-11-14,448.73,0.1717670172596062,14.16,0.1536668069038425
2023-11-15,449.68,0.16255686659150934,14.18,0.15010274663660372
2023-11-16,450.23,0.15733641742043464,14.32,0.14885456696817384
2023-11-17,450.79,0.1471214065256345,13.8,0.1416485626102538
2023-11-20,454.26,0.14655727346726372,13.41,0.13908290938690548
2023-11-21,453.27,0.14739611746571024,13.35,0.1390584469862841
2023-11-22,455.02,0.13147708701940783,12.8,0.12939083480776314
2023-11-24,455.3,0.1175451189959319,12.48,0.12189804759837276
2023-11-27,454.48,0.114990639571298,12.69,0.1221362558285192
2023-11-28,454.93,0.1129074859533911,12.69,0.12130299438135643
2023-11-29,454.61,0.11418436650189438,12.98,0.12355374660075774
2023-11-30,456.4,0.1116252112237433,12.92,0.12217008448949733
2023-12-01,459.1,0.09675478354853782,12.63,0.11448191341941513
2023-12-04,456.69,0.09854308320203581,13.08,0.11789723328081432
2023-12-05,456.6,0.0989973244128837,12.85,0.11669892976515348
2023-12-06,454.76,0.101518256523605,12.97,0.11842730260944201
2023-12-07,458.23,0.10329335619086072,13.06,0.11967734247634429
2023-12-08,460.2,0.0961762663449661,12.35,0.11257050653798645
2023-12-11,461.99,0.08419106713107655,12.63,0.10945642685243062
2023-12-12,464.1,0.08357650311015251,12.07,0.10585060124406101
2023-12-13,470.5,0.07030615901695894,12.19,0.10126246360678358
2023-12-14,472.01,0.07036030304216093,12.48,0.10302412121686437
2023-12-15,469.33,0.07598436454068826,12.28,0.10407374581627529
2023-12-18,471.97,0.0769233194978902,12.56,0.1061293277991561
2023-12-19,474.84,0.0756363650486744,12.53,0.10543454601946975
2023-12-20,468.26,0.0940225945697454,13.67,0.11962903782789816
2023-12-21,472.7,0.0977901343508156,13.65,0.12101605374032624
2023-12-22,473.65,0.09767119700855428,13.03,0.11724847880342171
2023-12-26,475.65,0.09691624669737106,12.99,0.11670649867894844
2023-12-27,476.51,0.09681573009183016,12.43,0.11330629203673206
2023-12-28,476.69,0.09644359856146055,12.47,0.11339743942458422
2023-12-29,475.31,0.09801355069243559,12.45,0.11390542027697424
2024-01-02,472.65,0.10047318284516059,13.2,0.11938927313806424
2024-01-03,468.79,0.10357077459709797,14.04,0.1256683098388392
2024-01-04,467.28,0.10470634770541709,14.13,0.12666253908216685
2024-01-05,467.92,0.10289231749041897,13.35,0.1212569269961676
2024-01-08,474.6,0.11049008243175229,13.08,0.12267603297270091
2024-01-09,473.88,0.11064614149613587,12.76,0.12081845659845433
2024-01-10,476.56,0.11132915720049233,12.69,0.12067166288019693
2024-01-11,476.35,0.11095316843112261,12.44,0.11902126737244904
2024-01-12,476.68,0.10082797289616764,13.25,0.11983118915846706
2024-01-16,474.93,0.10147526896612452,13.84,0.1236301075864498
2024-01-17,472.29,0.10138212643839521,14.79,0.12929285057535808
2024-01-18,476.49,0.1042431015535111,14.13,0.12647724062140445
2024-01-19,482.43,0.11094318754384035,13.3,0.12417727501753614
2024-01-22,483.45,0.09631127050618853,13.19,0.1176645082024754
2024-01-23,484.86,0.09195192968654646,12.55,0.11208077187461857
2024-01-24,485.39,0.09191191840775793,13.14,0.11560476736310318
2024-01-25,488.03,0.09253248233546076,13.45,0.11771299293418427
2024-01-26,487.41,0.0929463066118045,13.26,0.11673852264472179
2024-01-29,491.27,0.09591510534530934,13.6,0.11996604213812374
2024-01-30,490.89,0.09491179372640833,13.31,0.11782471749056334
2024-01-31,482.88,0.11209893014170136,14.35,0.13093957205668055
2024-02-01,489.2,0.11409010834604205,13.88,0.12891604333841683
2024-02-02,494.35,0.11590662991419037,13.85,0.12946265196567613
2024-02-05,492.55,0.11808465624652413,13.67,0.12925386249860965
2024-02-06,493.98,0.10987883026400462,13.06,0.12231153210560185
2024-02-07,498.1,0.11123074628516023,12.83,0.12147229851406409
2024-02-08,498.32,0.11080962732860113,12.79,0.12106385093144044
2024-02-09,501.2,0.11101250973475614,12.93,0.12198500389390246
2024-02-12,500.98,0.1113348285858889,13.93,0.12811393143435557
2024-02-13,494.08,0.12397680747831599,15.85,0.1446907229913264
2024-02-14,498.57,0.12302551407366587,14.38,0.13549020562946634
2024-02-15,502.01,0.12191044778352288,14.01,0.13282417911340916
2024-02-16,499.51,0.11899324961872929,14.71,0.13585729984749173
2024-02-20,496.76,0.12172931497559357,15.42,0.14121172599023743
2024-02-21,497.21,0.12159781126595591,15.34,0.14067912450638237
2024-02-22,507.5,0.13942450512402102,14.54,0.1430098020496084
2024-02-23,507.85,0.1389968749841967,13.75,0.1380987499936787
2024-02-26,505.99,0.14000022325158726,13.74,0.1384400893006349
2024-02-27,506.93,0.13818700038435883,13.43,0.13585480015374352
2024-02-28,506.26,0.13832405162933098,13.84,0.1383696206517324
2024-02-29,508.08,0.12094902366393753,13.4,0.128779609465575
2024-03-01,512.85,0.11739757915819177,13.11,0.1256190316632767
2024-03-04,512.3,0.11391856206938844,13.49,0.12650742482775537
2024-03-05,507.18,0.12006056386538422,14.46,0.13478422554615369
2024-03-06,509.75,0.12064473342820871,14.5,0.13525789337128347
2024-03-07,514.81,0.12193047887860757,14.44,0.13541219155144302
2024-03-08,511.72,0.12490106374056688,14.74,0.13840042549622678
2024-03-11,511.28,0.12399042739664443,15.22,0.14091617095865777
2024-03-12,516.78,0.1285032005163585,13.84,0.1344412802065434
2024-03-13,515.97,0.11570547193363398,13.75,0.1287821887734536
2024-03-14,514.95,0.11361139574614372,14.4,0.13184455829845748
2024-03-15,509.83,0.11890884286542482,14.41,0.13402353714616994
2024-03-18,512.86,0.11820133778255831,14.33,0.13326053511302333
2024-03-19,515.71,0.11621753437340382,13.82,0.12940701374936153
2024-03-20,520.48,0.11900425740651736,13.04,0.12584170296260694
2024-03-21,522.2,0.0979171881396938,12.92,0.11668687525587754
2024-03-22,521.21,0.09860410275471214,13.06,0.11780164110188486
2024-03-25,519.77,0.0980515056688706,13.19,0.11836060226754823
2024-03-26,518.81,0.09867452201143198,13.24,0.11890980880457279
2024-03-27,523.17,0.10140176558274391,12.78,0.11724070623309757
2024-03-28,523.07,0.10132739373276821,13.01,0.11859095749310727
2024-04-01,522.16,0.09744403136217637,13.65,0.12087761254487056
2024-04-02,518.84,0.10063604416934059,14.61,0.12791441766773626
2024-04-03,519.41,0.09238873837515008,14.33,0.12293549535006004
2024-04-04,513.07,0.10269312026931525,16.35,0.1391772481077261
2024-04-05,518.43,0.10334303988292991,16.03,0.13751721595317196
2024-04-08,518.72,0.10056523091151481,15.19,0.13136609236460592
2024-04-09,519.32,0.10041039413365739,14.98,0.13004415765346294
2024-04-10,514.12,0.1002536839896652,15.8,0.13490147359586607
2024-04-11,518.0,0.10380437253070994,14.91,0.130981749012284
2024-04-12,510.85,0.11512408503999333,17.31,0.14990963401599733
2024-04-15,504.45,0.11834302047674577,19.23,0.1627172081906983
2024-04-16,503.53,0.11590800216462323,18.4,0.1567632008658493
2024-04-17,500.55,0.11457668081619334,18.21,0.15509067232647733
2024-04-18,499.52,0.10737679853245845,18.0,0.15095071941298338
2024-04-19,495.16,0.10793707744635703,18.71,0.15543483097854283
2024-04-22,499.72,0.11582872908942743,16.94,0.14797149163577097
2024-04-23,505.65,0.1258299250374384,15.69,0.14447197001497536
2024-04-24,505.41,0.12585613779136373,15.97,0.1461624551165455
2024-04-25,503.49,0.12075663304760145,15.37,0.1405226532190406
2024-04-26,508.26,0.12723516937076634,15.03,0.14107406774830655
2024-04-29,510.06,0.12844017975602878,14.67,0.13939607190241152
2024-04-30,501.98,0.13776761671842813,15.65,0.14900704668737125
2024-05-01,500.35,0.13748113106452872,15.39,0.1473324524258115
2024-05-02,505.03,0.13715551545867896,14.68,0.1429422061834716
2024-05-03,511.29,0.1393908727396139,13.49,0.13669634909584555
2024-05-06,516.57,0.1447125582867807,13.49,0.13882502331471228
2024-05-07,517.14,0.1447060320191935,13.23,0.1372624128076774
2024-05-08,517.19,0.13994627079893807,13.0,0.13397850831957522
2024-05-09,520.17,0.13887021473795205,12.69,0.1316880858951808
2024-05-10,520.84,0.12848141308958455,12.55,0.12669256523583383
2024-05-13,520.91,0.11817219142352815,13.6,0.12886887656941126
2024-05-14,523.3,0.11789201163245404,13.42,0.12767680465298162
2024-05-15,529.78,0.11953052744806886,12.45,0.12251221097922754
2024-05-16,528.69,0.11953037569639655,12.42,0.12233215027855862
2024-05-17,529.45,0.11161748273283216,11.99,0.11658699309313286
2024-05-20,530.06,0.10968465038006393,12.15,0.11677386015202557
2024-05-21,531.36,0.10458172829548532,11.86,0.11299269131819413
2024-05-22,529.83,0.10582641785641855,12.29,0.11607056714256742
2024-05-23,525.96,0.10923493523323191,12.77,0.12031397409329278
2024-05-24,529.44,0.1071851598535548,12.36,0.1170340639414219
2024-05-28,529.81,0.10713372408707152,12.92,0.1203734896348286
2024-05-29,526.1,0.09081421983365069,14.28,0.12200568793346027
2024-05-30,522.61,0.09433261757108094,14.47,0.12455304702843237
2024-05-31,527.37,0.09409245437834188,12.92,0.11515698175133676
2024-06-03,527.8,0.08615131900951165,13.11,0.11312052760380464
2024-06-04,528.39,0.07980606245594175,13.16,0.11088242498237669
2024-06-05,534.67,0.0883562621174486,12.63,0.11112250484697944
2024-06-06,534.66,0.08838440198705474,12.58,0.11083376079482189
2024-06-07,534.01,0.08756841443326846,12.22,0.10834736577330739
2024-06-10,535.66,0.08779366003996111,12.74,0.11155746401598446
2024-06-11,536.95,0.08772853958067926,12.85,0.11219141583227171
2024-06-12,541.36,0.090289805037306,12.04,0.1083559220149224
2024-06-13,542.45,0.08117935724971331,11.94,0.10411174289988531
2024-06-14,542.78,0.08031431879890072,12.66,0.10808572751956028
2024-06-17,547.1,0.08367899501267637,12.75,0.10997159800507054
2024-06-18,548.49,0.08371636880876827,12.48,0.10836654752350731
2024-06-20,547.0,0.08510948345573054,13.28,0.11372379338229222
2024-06-21,544.51,0.08644166244321108,13.2,0.11377666497728445
2024-06-24,542.74,0.08210492696379854,13.33,0.11282197078551942
2024-06-25,544.83,0.08043574323686398,12.84,0.10921429729474558
2024-06-26,545.51,0.08039289487845683,12.55,0.10745715795138272
2024-06-27,546.37,0.07388316498583224,12.24,0.1029932659943329
2024-06-28,544.22,0.07025978535080298,12.44,0.10274391414032119
2024-07-01,545.34,0.06516381391930916,12.22,0.09938552556772366
2024-07-02,549.01,0.06744849399684082,12.03,0.09915939759873632
2024-07-03,551.46,0.06792663608752544,12.09,0.09971065443501018
2024-07-05,554.64,0.05933313394023035,12.48,0.09861325357609214
2024-07-08,555.28,0.058992770852115815,12.37,0.09781710834084632
2024-07-09,555.82,0.05796582010607762,12.51,0.09824632804243104
2024-07-10,561.32,0.06426853988871442,12.85,0.10280741595548577
2024-07-11,556.48,0.07519232817964056,12.92,0.10759693127185622
2024-07-12,559.99,0.07333588372829215,12.46,0.10409435349131685
2024-07-15,561.53,0.0734247086076912,13.12,0.10808988344307646
2024-07-16,564.86,0.07475354167225826,13.19,0.1090414166689033
2024-07-17,556.94,0.09078924603203352,14.48,0.12319569841281341
2024-07-18,552.66,0.0954951265012042,15.93,0.13377805060048167
2024-07-19,548.99,0.0981797049361673,16.52,0.13839188197446692
2024-07-22,554.65,0.10267192749162103,14.91,0.13052877099664842
